#format table ## [Custom WaveView] saved 13:12:48 Thu Mar 14 2024
TIME ,v(0):ALTER=1 ,v(0):ALTER=2 ,v(0):ALTER=3 ,v(0):ALTER=4 ,v(0):ALTER=5 ,v(in):ALTER=1 ,v(in):ALTER=2 ,v(in):ALTER=3 ,v(in):ALTER=4 ,v(in):ALTER=5 ,v(vdd!):ALTER=1 ,v(vdd!):ALTER=2 ,v(vdd!):ALTER=3 ,v(vdd!):ALTER=4 ,v(vdd!):ALTER=5 ,i(vdd):ALTER=1 ,i(vdd):ALTER=2 ,i(vdd):ALTER=3 ,i(vdd):ALTER=4 ,i(vdd):ALTER=5 ,i(vin):ALTER=1 ,i(vin):ALTER=2 ,i(vin):ALTER=3 ,i(vin):ALTER=4 ,i(vin):ALTER=5 ,v(out):ALTER=1 ,v(out):ALTER=2 ,v(out):ALTER=3 ,v(out):ALTER=4 ,v(out):ALTER=5 
 2.715E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.546E-07 ,-1.763E-07 , 2.282E-09 ,-4.064E-07 ,-1.110E-07 , 6.309E-08 , 8.550E-08 , 3.220E-08 , 2.497E-07 , 1.358E-08 , 1.799E+00 , 1.799E+00 , 1.800E+00 , 1.796E+00 , 1.799E+00 
 2.718E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.514E-07 ,-1.741E-07 , 4.615E-09 ,-3.900E-07 ,-1.093E-07 , 6.239E-08 , 8.135E-08 , 3.228E-08 , 2.415E-07 , 1.378E-08 , 1.799E+00 , 1.799E+00 , 1.800E+00 , 1.797E+00 , 1.799E+00 
 2.730E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.382E-07 ,-1.648E-07 , 3.555E-09 ,-3.220E-07 ,-1.022E-07 , 5.947E-08 , 6.417E-08 , 2.962E-08 , 2.075E-07 , 1.457E-08 , 1.799E+00 , 1.799E+00 , 1.800E+00 , 1.797E+00 , 1.799E+00 
 2.758E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.051E-07 ,-1.413E-07 , 8.847E-10 ,-2.895E-07 ,-8.419E-08 , 5.214E-08 , 2.091E-08 , 2.291E-08 , 1.818E-07 , 1.657E-08 , 1.799E+00 , 1.799E+00 , 1.800E+00 , 1.797E+00 , 1.800E+00 
 2.848E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.260E-10 ,-6.903E-08 ,-7.556E-09 ,-1.866E-07 ,-2.737E-08 , 2.894E-08 , 2.628E-08 , 1.703E-09 , 1.007E-07 , 2.291E-08 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.799E+00 , 1.800E+00 
 2.886E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.389E-09 ,-3.850E-08 ,-1.112E-08 ,-1.431E-07 ,-3.368E-09 , 2.114E-08 , 2.855E-08 ,-7.255E-09 , 6.640E-08 , 2.558E-08 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.799E+00 , 1.800E+00 
 2.910E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.191E-08 ,-1.925E-08 ,-1.337E-08 ,-1.204E-07 , 1.177E-08 , 1.622E-08 , 2.999E-08 ,-1.291E-08 , 5.882E-08 , 2.727E-08 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.799E+00 , 1.800E+00 
 2.918E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.351E-08 ,-1.242E-08 ,-1.417E-08 ,-1.123E-07 , 8.890E-09 , 1.448E-08 , 3.049E-08 ,-1.491E-08 , 5.613E-08 , 2.360E-08 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.799E+00 , 1.800E+00 
 2.952E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.985E-08 , 1.461E-08 ,-4.842E-09 ,-8.045E-08 ,-2.534E-09 , 7.575E-09 , 3.251E-08 ,-4.465E-09 , 4.549E-08 , 9.046E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.799E+00 , 1.800E+00 
 3.000E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.894E-08 ,-2.729E-08 , 8.519E-09 ,-3.475E-08 ,-1.890E-08 ,-2.316E-09 ,-1.174E-08 , 1.050E-08 , 3.024E-08 ,-1.180E-08 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 
 3.006E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 5.625E-02 , 5.625E-02 , 5.625E-02 , 5.625E-02 , 5.625E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 2.833E-05 , 3.640E-05 , 1.039E-04 , 2.959E-05 , 2.840E-05 ,-3.585E-05 ,-4.626E-05 ,-1.332E-04 ,-3.775E-05 ,-3.596E-05 , 1.811E+00 , 1.812E+00 , 1.813E+00 , 1.811E+00 , 1.811E+00 
 3.014E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.238E-01 , 1.238E-01 , 1.238E-01 , 1.238E-01 , 1.238E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 6.240E-05 , 8.015E-05 , 1.060E-04 , 6.516E-05 , 6.252E-05 ,-7.891E-05 ,-1.018E-04 ,-1.342E-04 ,-8.313E-05 ,-7.913E-05 , 1.825E+00 , 1.826E+00 , 1.828E+00 , 1.825E+00 , 1.825E+00 
 3.019E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.734E-01 , 1.734E-01 , 1.734E-01 , 1.734E-01 , 1.734E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 8.739E-05 , 1.123E-04 , 1.071E-04 , 9.127E-05 , 8.756E-05 ,-1.105E-04 ,-1.426E-04 ,-1.348E-04 ,-1.164E-04 ,-1.108E-04 , 1.835E+00 , 1.836E+00 , 1.838E+00 , 1.835E+00 , 1.835E+00 
 3.024E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 2.199E-01 , 2.199E-01 , 2.199E-01 , 2.199E-01 , 2.199E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.108E-04 , 1.127E-04 , 1.082E-04 , 1.158E-04 , 1.110E-04 ,-1.401E-04 ,-1.424E-04 ,-1.354E-04 ,-1.477E-04 ,-1.405E-04 , 1.844E+00 , 1.846E+00 , 1.846E+00 , 1.844E+00 , 1.844E+00 
 3.025E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 2.250E-01 , 2.250E-01 , 2.250E-01 , 2.250E-01 , 2.250E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.134E-04 , 1.128E-04 , 1.083E-04 , 1.185E-04 , 1.136E-04 ,-1.434E-04 ,-1.425E-04 ,-1.355E-04 ,-1.511E-04 ,-1.438E-04 , 1.845E+00 , 1.847E+00 , 1.847E+00 , 1.846E+00 , 1.845E+00 
 3.031E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 2.797E-01 , 2.797E-01 , 2.797E-01 , 2.797E-01 , 2.797E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.139E-04 , 1.137E-04 , 1.095E-04 , 1.186E-04 , 1.141E-04 ,-1.431E-04 ,-1.431E-04 ,-1.362E-04 ,-1.503E-04 ,-1.431E-04 , 1.856E+00 , 1.857E+00 , 1.858E+00 , 1.856E+00 , 1.855E+00 
 3.032E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 2.851E-01 , 2.851E-01 , 2.851E-01 , 2.851E-01 , 2.851E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.139E-04 , 1.138E-04 , 1.096E-04 , 1.186E-04 , 1.142E-04 ,-1.430E-04 ,-1.432E-04 ,-1.362E-04 ,-1.502E-04 ,-1.432E-04 , 1.857E+00 , 1.858E+00 , 1.859E+00 , 1.858E+00 , 1.856E+00 
 3.033E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 2.928E-01 , 2.928E-01 , 2.928E-01 , 2.928E-01 , 2.928E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.140E-04 , 1.139E-04 , 1.098E-04 , 1.187E-04 , 1.143E-04 ,-1.430E-04 ,-1.433E-04 ,-1.363E-04 ,-1.502E-04 ,-1.432E-04 , 1.858E+00 , 1.860E+00 , 1.860E+00 , 1.859E+00 , 1.858E+00 
 3.038E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 3.400E-01 , 3.400E-01 , 3.400E-01 , 3.400E-01 , 3.400E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.145E-04 , 1.147E-04 , 1.108E-04 , 1.191E-04 , 1.149E-04 ,-1.434E-04 ,-1.438E-04 ,-1.369E-04 ,-1.505E-04 ,-1.437E-04 , 1.867E+00 , 1.869E+00 , 1.869E+00 , 1.868E+00 , 1.866E+00 
 3.041E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 3.686E-01 , 3.686E-01 , 3.686E-01 , 3.686E-01 , 3.686E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.148E-04 , 1.152E-04 , 1.089E-04 , 1.194E-04 , 1.154E-04 ,-1.437E-04 ,-1.441E-04 ,-1.379E-04 ,-1.506E-04 ,-1.439E-04 , 1.872E+00 , 1.874E+00 , 1.870E+00 , 1.873E+00 , 1.871E+00 
 3.051E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 4.546E-01 , 4.546E-01 , 4.546E-01 , 4.546E-01 , 4.546E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.157E-04 , 1.111E-04 , 1.029E-04 , 1.202E-04 , 1.166E-04 ,-1.445E-04 ,-1.465E-04 ,-1.409E-04 ,-1.511E-04 ,-1.447E-04 , 1.887E+00 , 1.884E+00 , 1.874E+00 , 1.889E+00 , 1.886E+00 
 3.053E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 4.773E-01 , 4.773E-01 , 4.773E-01 , 4.773E-01 , 4.773E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.159E-04 , 1.100E-04 , 1.014E-04 , 1.205E-04 , 1.154E-04 ,-1.447E-04 ,-1.471E-04 ,-1.416E-04 ,-1.512E-04 ,-1.450E-04 , 1.891E+00 , 1.887E+00 , 1.876E+00 , 1.893E+00 , 1.889E+00 
 3.057E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 5.096E-01 , 5.096E-01 , 5.096E-01 , 5.096E-01 , 5.096E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.163E-04 , 1.085E-04 , 9.915E-05 , 1.182E-04 , 1.137E-04 ,-1.450E-04 ,-1.480E-04 ,-1.427E-04 ,-1.516E-04 ,-1.455E-04 , 1.896E+00 , 1.891E+00 , 1.877E+00 , 1.897E+00 , 1.893E+00 
 3.094E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 8.446E-01 , 8.446E-01 , 8.446E-01 , 8.446E-01 , 8.446E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 8.373E-05 , 9.261E-05 , 7.605E-05 , 9.471E-05 , 9.617E-05 ,-1.548E-04 ,-1.571E-04 ,-1.542E-04 ,-1.558E-04 ,-1.509E-04 , 1.914E+00 , 1.932E+00 , 1.894E+00 , 1.940E+00 , 1.932E+00 
 3.111E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 9.972E-01 , 9.972E-01 , 9.972E-01 , 9.972E-01 , 9.972E-01 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 6.892E-05 , 7.150E-05 , 6.553E-05 , 8.401E-05 , 8.819E-05 ,-1.592E-04 ,-1.591E-04 ,-1.594E-04 ,-1.577E-04 ,-1.534E-04 , 1.922E+00 , 1.902E+00 , 1.901E+00 , 1.959E+00 , 1.950E+00 
 3.113E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.014E+00 , 1.014E+00 , 1.014E+00 , 1.014E+00 , 1.014E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 6.726E-05 , 6.914E-05 , 6.280E-05 , 8.281E-05 , 8.729E-05 ,-1.597E-04 ,-1.594E-04 ,-1.594E-04 ,-1.579E-04 ,-1.537E-04 , 1.923E+00 , 1.899E+00 , 1.894E+00 , 1.961E+00 , 1.952E+00 
 3.121E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.092E+00 , 1.092E+00 , 1.092E+00 , 1.092E+00 , 1.092E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 5.967E-05 , 5.833E-05 , 5.032E-05 , 7.733E-05 , 7.718E-05 ,-1.620E-04 ,-1.604E-04 ,-1.593E-04 ,-1.588E-04 ,-1.541E-04 , 1.927E+00 , 1.884E+00 , 1.859E+00 , 1.971E+00 , 1.933E+00 
 3.128E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.156E+00 , 1.156E+00 , 1.156E+00 , 1.156E+00 , 1.156E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 5.348E-05 , 4.950E-05 , 4.012E-05 , 6.899E-05 , 6.891E-05 ,-1.639E-04 ,-1.613E-04 ,-1.591E-04 ,-1.590E-04 ,-1.545E-04 , 1.930E+00 , 1.871E+00 , 1.831E+00 , 1.956E+00 , 1.916E+00 
 3.132E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.186E+00 , 1.186E+00 , 1.186E+00 , 1.186E+00 , 1.186E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 4.790E-05 , 4.533E-05 , 3.531E-05 , 6.506E-05 , 6.501E-05 ,-1.627E-04 ,-1.617E-04 ,-1.591E-04 ,-1.591E-04 ,-1.547E-04 , 1.917E+00 , 1.866E+00 , 1.818E+00 , 1.950E+00 , 1.909E+00 
 3.146E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.314E+00 , 1.314E+00 , 1.314E+00 , 1.314E+00 , 1.314E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 2.431E-05 , 1.801E-05 , 1.495E-05 , 4.840E-05 , 4.850E-05 ,-1.578E-04 ,-1.620E-04 ,-1.589E-04 ,-1.593E-04 ,-1.555E-04 , 1.860E+00 , 1.807E+00 , 1.762E+00 , 1.920E+00 , 1.876E+00 
 3.156E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.407E+00 , 1.407E+00 , 1.407E+00 , 1.407E+00 , 1.407E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 7.054E-06 ,-1.979E-06 ,-5.449E-06 , 3.621E-05 , 3.643E-05 ,-1.542E-04 ,-1.622E-04 ,-1.565E-04 ,-1.596E-04 ,-1.560E-04 , 1.818E+00 , 1.765E+00 , 1.692E+00 , 1.899E+00 , 1.853E+00 
 3.161E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.446E+00 , 1.446E+00 , 1.446E+00 , 1.446E+00 , 1.446E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.751E-07 ,-1.035E-05 ,-1.399E-05 , 3.111E-05 , 2.888E-05 ,-1.527E-04 ,-1.623E-04 ,-1.555E-04 ,-1.596E-04 ,-1.559E-04 , 1.801E+00 , 1.747E+00 , 1.662E+00 , 1.890E+00 , 1.831E+00 
 3.170E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.528E+00 , 1.528E+00 , 1.528E+00 , 1.528E+00 , 1.528E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.534E-05 ,-2.792E-05 ,-3.192E-05 , 1.678E-05 , 1.305E-05 ,-1.496E-04 ,-1.624E-04 ,-1.534E-04 ,-1.592E-04 ,-1.558E-04 , 1.765E+00 , 1.710E+00 , 1.600E+00 , 1.850E+00 , 1.785E+00 
 3.181E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.629E+00 , 1.629E+00 , 1.629E+00 , 1.629E+00 , 1.629E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.393E-05 ,-4.020E-05 ,-5.390E-05 ,-7.964E-07 ,-6.353E-06 ,-1.457E-04 ,-1.593E-04 ,-1.509E-04 ,-1.587E-04 ,-1.555E-04 , 1.720E+00 , 1.611E+00 , 1.524E+00 , 1.801E+00 , 1.729E+00 
 3.181E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.631E+00 , 1.631E+00 , 1.631E+00 , 1.631E+00 , 1.631E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.404E-05 ,-4.043E-05 ,-5.431E-05 ,-1.127E-06 ,-6.718E-06 ,-1.459E-04 ,-1.593E-04 ,-1.508E-04 ,-1.587E-04 ,-1.555E-04 , 1.718E+00 , 1.609E+00 , 1.523E+00 , 1.800E+00 , 1.728E+00 
 3.200E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.363E-05 ,-6.115E-05 ,-6.710E-05 ,-3.076E-05 ,-3.944E-05 ,-1.607E-04 ,-1.541E-04 ,-1.504E-04 ,-1.578E-04 ,-1.551E-04 , 1.567E+00 , 1.442E+00 , 1.309E+00 , 1.718E+00 , 1.633E+00 
 3.206E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.086E-04 ,-1.326E-04 ,-1.265E-04 ,-5.415E-05 ,-6.192E-05 ,-5.788E-05 ,-4.318E-05 ,-5.557E-05 ,-1.178E-04 ,-1.142E-04 , 1.502E+00 , 1.367E+00 , 1.222E+00 , 1.668E+00 , 1.576E+00 
 3.207E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.164E-04 ,-1.323E-04 ,-1.337E-04 ,-5.698E-05 ,-6.463E-05 ,-4.547E-05 ,-4.308E-05 ,-4.414E-05 ,-1.130E-04 ,-1.092E-04 , 1.494E+00 , 1.358E+00 , 1.211E+00 , 1.662E+00 , 1.569E+00 
 3.207E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.203E-04 ,-1.321E-04 ,-1.335E-04 ,-5.839E-05 ,-6.599E-05 ,-3.925E-05 ,-4.303E-05 ,-4.408E-05 ,-1.106E-04 ,-1.067E-04 , 1.490E+00 , 1.353E+00 , 1.206E+00 , 1.660E+00 , 1.565E+00 
 3.211E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.189E-04 ,-1.304E-04 ,-1.310E-04 ,-7.236E-05 ,-7.941E-05 ,-3.869E-05 ,-4.255E-05 ,-4.353E-05 ,-8.670E-05 ,-8.230E-05 , 1.450E+00 , 1.309E+00 , 1.154E+00 , 1.630E+00 , 1.531E+00 
 3.211E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.189E-04 ,-1.304E-04 ,-1.310E-04 ,-7.243E-05 ,-7.949E-05 ,-3.869E-05 ,-4.255E-05 ,-4.353E-05 ,-8.657E-05 ,-8.216E-05 , 1.450E+00 , 1.308E+00 , 1.154E+00 , 1.630E+00 , 1.531E+00 
 3.211E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.187E-04 ,-1.303E-04 ,-1.309E-04 ,-7.395E-05 ,-8.094E-05 ,-3.863E-05 ,-4.252E-05 ,-4.349E-05 ,-8.399E-05 ,-7.952E-05 , 1.446E+00 , 1.304E+00 , 1.148E+00 , 1.627E+00 , 1.527E+00 
 3.218E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.176E-04 ,-1.286E-04 ,-1.286E-04 ,-9.967E-05 ,-1.056E-04 ,-3.831E-05 ,-4.210E-05 ,-4.293E-05 ,-4.000E-05 ,-3.449E-05 , 1.373E+00 , 1.221E+00 , 1.052E+00 , 1.572E+00 , 1.464E+00 
 3.219E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.174E-04 ,-1.284E-04 ,-1.283E-04 ,-1.034E-04 ,-1.053E-04 ,-3.826E-05 ,-4.203E-05 ,-4.284E-05 ,-3.360E-05 ,-3.434E-05 , 1.362E+00 , 1.209E+00 , 1.039E+00 , 1.564E+00 , 1.455E+00 
 3.224E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.166E-04 ,-1.272E-04 ,-1.267E-04 ,-1.017E-04 ,-1.034E-04 ,-3.803E-05 ,-4.173E-05 ,-4.244E-05 ,-3.288E-05 ,-3.362E-05 , 1.310E+00 , 1.150E+00 , 9.710E-01 , 1.525E+00 , 1.410E+00 
 3.225E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.166E-04 ,-1.270E-04 ,-1.262E-04 ,-1.015E-04 ,-1.032E-04 ,-3.801E-05 ,-4.169E-05 ,-4.231E-05 ,-3.280E-05 ,-3.354E-05 , 1.304E+00 , 1.143E+00 , 9.641E-01 , 1.521E+00 , 1.405E+00 
 3.225E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.165E-04 ,-1.270E-04 ,-1.259E-04 ,-1.014E-04 ,-1.031E-04 ,-3.799E-05 ,-4.168E-05 ,-4.226E-05 ,-3.276E-05 ,-3.350E-05 , 1.302E+00 , 1.140E+00 , 9.609E-01 , 1.519E+00 , 1.402E+00 
